962,0.013863,318,500,63.6
963,0.014086,317,500,63.4
964,0.013986,317,500,63.4
965,0.014065,316,500,63.2
966,0.013932,316,500,63.2
967,0.01388,315,500,63
968,0.013791,315,500,63
969,0.013832,315,500,63
970,0.017349,315,500,63
971,0.013739,313,500,62.6
972,0.013871,313,500,62.6
973,0.013818,313,500,62.6
974,0.013837,313,500,62.6
975,0.013867,310,500,62
976,0.013844,310,500,62
977,0.013837,308,500,61.6
978,0.013713,308,500,61.6
979,0.013954,308,500,61.6
980,0.014114,308,500,61.6
981,0.01398,308,500,61.6
982,0.014349,308,500,61.6
983,0.014149,306,500,61.2
984,0.014312,306,500,61.2
985,0.013877,302,500,60.4
986,0.014098,302,500,60.4
987,0.013906,302,500,60.4
988,0.013796,302,500,60.4
989,0.013925,302,500,60.4
990,0.014542,302,500,60.4
991,0.014139,299,500,59.8
992,0.014044,297,500,59.4
993,0.013869,290,500,58
994,0.014548,288,500,57.6
995,0.014557,283,500,56.6
996,0.014086,283,500,56.6
997,0.015244,281,500,56.2
998,0.014152,281,500,56.2
999,0.014369,278,500,55.6
